scheme_id,year,ghg,product,rate,currency_code,source,comment
mex_em_tax,2022,CO2,Coal,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,CO2,Oil,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,CO2,Natural Gas,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,CH4,Coal,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,CH4,Oil,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,CH4,Natural Gas,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,N2O,Coal,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,N2O,Oil,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2022,N2O,Natural Gas,43,MXN,leg(CFEMM[2022]),
mex_em_tax,2023,N2O,Coal,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CH4,Natural Gas,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CH4,Oil,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CH4,Coal,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CO2,Natural Gas,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CO2,Oil,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,CO2,Coal,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,N2O,Natural Gas,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2023,N2O,Oil,43,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,N2O,Natural Gas,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,N2O,Coal,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,N2O,Oil,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CH4,Natural Gas,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CH4,Coal,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CH4,Oil,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CO2,Natural Gas,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CO2,Oil,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),
mex_em_tax,2024,CO2,Coal,58,MXN,leg(CFEMM[2022]); db(WBCPBD[2024]),

