scheme_id,year,ghg,product,rate,currency_code,source,comment
nor_tax_I,1991,CO2,Coal,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1991,CO2,Oil,300,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1991,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1992,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1992,CO2,Coal,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1992,CO2,Oil,400,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1993,CO2,Oil,400,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1993,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1993,CO2,Coal,149.9250375,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1994,CO2,Oil,410,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1994,CO2,Coal,153.6731634,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1994,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1995,CO2,Oil,415,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1995,CO2,Coal,155.5472264,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1995,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1996,CO2,Oil,425,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1996,CO2,Coal,159.2953523,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1996,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1997,CO2,Coal,163.0434783,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1997,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1997,CO2,Oil,435,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1998,CO2,Oil,445,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1998,CO2,Coal,166.7916042,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1998,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1999,CO2,Oil,460,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1999,CO2,Natural gas,0,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
nor_tax_I,1999,CO2,Coal,172.4137931,NOK,"leg(NOR[1933]),report(IEA-EPT[2018])",The excise duty rates are determined by Directorate of Customs and Excise by authority granted from the Act concerning Sales Tax of 1933 (and subsequent amendments). The excise tax covers only combustion activities (IPCC Energy).
