scheme_id,year,ghg,product,rate,currency_code,source,comment
nor_tax_II,1991,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1992,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1993,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1994,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1995,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1996,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1997,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1998,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,1999,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2000,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2001,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2002,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2003,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2004,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2005,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2006,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2007,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2008,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2009,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2010,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2011,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2012,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2013,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2014,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2015,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2016,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2017,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2018,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2019,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2020,,Coal,NA,NOK,leg(NOR[1990]),
nor_tax_II,2021,,Coal,NA,NOK,,
nor_tax_II,1991,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1992,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1993,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1994,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1995,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1996,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1997,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1998,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,1999,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2000,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2001,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2002,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2003,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2004,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2005,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2006,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2007,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2008,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2009,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2010,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2011,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2012,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2013,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2014,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2015,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2016,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2017,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2018,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2019,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2020,,Oil,,NOK,leg(NOR[1990]),
nor_tax_II,2021,,Oil,,NOK,,
nor_tax_II,1991,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1992,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1993,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1994,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1995,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1996,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1997,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1998,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,1999,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2000,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2001,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2002,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2003,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2004,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2005,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2006,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2007,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2008,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2009,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2010,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2011,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2012,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2013,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2014,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2015,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2016,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2017,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2018,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2019,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2020,,Natural gas,,NOK,leg(NOR[1990]),
nor_tax_II,2021,,Natural gas,,NOK,,
