jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Kochi,2021,1A3A2,Oil,,,,,,,
Kochi,2021,1A3B,Coal,,,,,,,
Kochi,2021,1A3B,Natural gas,,,,,,,
Kochi,2021,1A3B,Oil,,,,,,,
Kochi,2021,1A3C,Coal,,,,,,,
Kochi,2021,1A3C,Natural gas,,,,,,,
Kochi,2021,1A3C,Oil,,,,,,,
Kochi,2021,1A3D,Coal,,,,,,,
Kochi,2021,1A3D,Natural gas,,,,,,,
Kochi,2021,1A3D,Oil,,,,,,,
Kochi,2021,1A3D1,Coal,,,,,,,
Kochi,2021,1A3D1,Natural gas,,,,,,,
Kochi,2021,1A3D1,Oil,,,,,,,
Kochi,2021,1A3D2,Coal,,,,,,,
Kochi,2021,1A3D2,Natural gas,,,,,,,
Kochi,2021,1A3D2,Oil,,,,,,,
Kochi,2021,1A3E,Coal,,,,,,,
Kochi,2021,1A3E,Natural gas,,,,,,,
Kochi,2021,1A3E,Oil,,,,,,,
Kochi,2021,1A3E1,Coal,,,,,,,
Kochi,2021,1A3E1,Natural gas,,,,,,,
Kochi,2021,1A3E1,Oil,,,,,,,
Kochi,2021,1A4,Coal,,,,,,,
Kochi,2021,1A4,Natural gas,,,,,,,
Kochi,2021,1A4,Oil,,,,,,,
Kochi,2021,1A4A,Coal,,,,,,,
Kochi,2021,1A4A,Natural gas,,,,,,,
Kochi,2021,1A4A,Oil,,,,,,,
Kochi,2021,1A4B,Coal,,,,,,,
Kochi,2021,1A4B,Natural gas,,,,,,,
Kochi,2021,1A4B,Oil,,,,,,,
Kochi,2021,1A4C,Coal,,,,,,,
Kochi,2021,1A4C,Natural gas,,,,,,,
Kochi,2021,1A4C,Oil,,,,,,,
Kochi,2021,1A4C1,Coal,,,,,,,
Kochi,2021,1A4C1,Natural gas,,,,,,,
Kochi,2021,1A4C1,Oil,,,,,,,
Kochi,2021,1A4C2,Coal,,,,,,,
Kochi,2021,1A4C2,Natural gas,,,,,,,
Kochi,2021,1A4C2,Oil,,,,,,,
Kochi,2021,1A4C3,Coal,,,,,,,
Kochi,2021,1A4C3,Natural gas,,,,,,,
Kochi,2021,1A4C3,Oil,,,,,,,
Kochi,2021,1A5,Coal,,,,,,,
Kochi,2021,1A5,Natural gas,,,,,,,
Kochi,2021,1A5,Oil,,,,,,,
Kochi,2021,1A5A,Coal,,,,,,,
Kochi,2021,1A5A,Natural gas,,,,,,,
Kochi,2021,1A5A,Oil,,,,,,,
Kochi,2021,1A5B,Coal,,,,,,,
Kochi,2021,1A5B,Natural gas,,,,,,,
Kochi,2021,1A5B,Oil,,,,,,,
Kochi,2021,1A5C,Coal,,,,,,,
Kochi,2021,1A5C,Natural gas,,,,,,,
Kochi,2021,1A5C,Oil,,,,,,,
Kochi,2021,1B,,,,,,,,
Kochi,2021,1B1,,,,,,,,
Kochi,2021,1B1A,,,,,,,,
Kochi,2021,1B1A1,,,,,,,,
Kochi,2021,1B1A11,,,,,,,,
Kochi,2021,1B1A12,,,,,,,,
Kochi,2021,1B1A13,,,,,,,,
Kochi,2021,1B1A14,,,,,,,,
Kochi,2021,1B1A2,,,,,,,,
Kochi,2021,1B1A21,,,,,,,,
Kochi,2021,1B1A22,,,,,,,,
Kochi,2021,1B1B,,,,,,,,
Kochi,2021,1B2,,,,,,,,
Kochi,2021,1B2A,,,,,,,,
Kochi,2021,1B2A1,,,,,,,,
Kochi,2021,1B2A2,,,,,,,,
Kochi,2021,1B2A3,,,,,,,,
Kochi,2021,1B2A31,,,,,,,,
Kochi,2021,1B2A32,,,,,,,,
Kochi,2021,1B2A33,,,,,,,,
Kochi,2021,1B2A34,,,,,,,,
Kochi,2021,1B2A35,,,,,,,,
Kochi,2021,1B2A36,,,,,,,,
Kochi,2021,1B2B,,,,,,,,
Kochi,2021,1B2B1,,,,,,,,
Kochi,2021,1B2B2,,,,,,,,
Kochi,2021,1B2B3,,,,,,,,
Kochi,2021,1B2B31,,,,,,,,
Kochi,2021,1B2B32,,,,,,,,
Kochi,2021,1B2B33,,,,,,,,
Kochi,2021,1B2B34,,,,,,,,
Kochi,2021,1B2B35,,,,,,,,
Kochi,2021,1B2B36,,,,,,,,
Kochi,2021,1B3,,,,,,,,
Kochi,2021,1C,,,,,,,,
Kochi,2021,1C1,,,,,,,,
Kochi,2021,1C1A,,,,,,,,
Kochi,2021,1C1B,,,,,,,,
Kochi,2021,1C1C,,,,,,,,
Kochi,2021,1C2,,,,,,,,
Kochi,2021,1C2A,,,,,,,,
Kochi,2021,1C2B,,,,,,,,
Kochi,2021,1C3,,,,,,,,
Kochi,2021,2A,,,,,,,,
Kochi,2021,2A1,,,,,,,,
Kochi,2021,2A2,,,,,,,,
Kochi,2021,2A3,,,,,,,,
Kochi,2021,2A4,,,,,,,,
Kochi,2021,2A4A,,,,,,,,
Kochi,2021,2A4B,,,,,,,,
Kochi,2021,2A4C,,,,,,,,
Kochi,2021,2A4D,,,,,,,,
Kochi,2021,2B,,,,,,,,
Kochi,2021,2B1,,,,,,,,
Kochi,2021,2B10,,,,,,,,
Kochi,2021,2B2,,,,,,,,
Kochi,2021,2B3,,,,,,,,
Kochi,2021,2B4,,,,,,,,
Kochi,2021,2B5,,,,,,,,
Kochi,2021,2B6,,,,,,,,
Kochi,2021,2B7,,,,,,,,
Kochi,2021,2B8,,,,,,,,
Kochi,2021,2B8A,,,,,,,,
Kochi,2021,2B8B,,,,,,,,
Kochi,2021,2B8C,,,,,,,,
Kochi,2021,2B8D,,,,,,,,
Kochi,2021,2B8E,,,,,,,,
Kochi,2021,2B8F,,,,,,,,
Kochi,2021,2B9,,,,,,,,
Kochi,2021,2B9A,,,,,,,,
Kochi,2021,2B9B,,,,,,,,
Kochi,2021,2C,,,,,,,,
Kochi,2021,2C1,,,,,,,,
Kochi,2021,2C2,,,,,,,,
Kochi,2021,2C3,,,,,,,,
Kochi,2021,2C4,,,,,,,,
Kochi,2021,2C5,,,,,,,,
Kochi,2021,2C6,,,,,,,,
Kochi,2021,2C7,,,,,,,,
Kochi,2021,2D,,,,,,,,
Kochi,2021,2D1,,,,,,,,
Kochi,2021,2D2,,,,,,,,
Kochi,2021,2D3,,,,,,,,
Kochi,2021,2D4,,,,,,,,
Kochi,2021,2E,,,,,,,,
Kochi,2021,2E1,,,,,,,,
Kochi,2021,2E2,,,,,,,,
Kochi,2021,2E3,,,,,,,,
Kochi,2021,2E4,,,,,,,,
Kochi,2021,2E5,,,,,,,,
Kochi,2021,2F,,,,,,,,
Kochi,2021,2F1,,,,,,,,
Kochi,2021,2F2,,,,,,,,
Kochi,2021,2F3,,,,,,,,
Kochi,2021,2F4,,,,,,,,
Kochi,2021,2F5,,,,,,,,
Kochi,2021,2F6,,,,,,,,
Kochi,2021,2G,,,,,,,,
Kochi,2021,2G1,,,,,,,,
Kochi,2021,2G2,,,,,,,,
Kochi,2021,2G3,,,,,,,,
Kochi,2021,2G4,,,,,,,,
Kochi,2021,2H,,,,,,,,
Kochi,2021,2H1,,,,,,,,
Kochi,2021,2H2,,,,,,,,
Kochi,2021,2H3,,,,,,,,
Kochi,2021,3A,,,,,,,,
Kochi,2021,3A1,,,,,,,,
Kochi,2021,3A2,,,,,,,,
Kochi,2021,3B,,,,,,,,
Kochi,2021,3B1,,,,,,,,
Kochi,2021,3B1A,,,,,,,,
Kochi,2021,3B1B,,,,,,,,
Kochi,2021,3B2,,,,,,,,
Kochi,2021,3B2A,,,,,,,,
Kochi,2021,3B2B,,,,,,,,
Kochi,2021,3B3,,,,,,,,
Kochi,2021,3B3A,,,,,,,,
Kochi,2021,3B3B,,,,,,,,
Kochi,2021,3B4,,,,,,,,
Kochi,2021,3B4A,,,,,,,,
Kochi,2021,3B4B,,,,,,,,
Kochi,2021,3B5,,,,,,,,
Kochi,2021,3B5A,,,,,,,,
Kochi,2021,3B5B,,,,,,,,
Kochi,2021,3B6,,,,,,,,
Kochi,2021,3B6A,,,,,,,,
Kochi,2021,3B6B,,,,,,,,
Kochi,2021,3B6B1,,,,,,,,
Kochi,2021,3B6B2,,,,,,,,
Kochi,2021,3B6B3,,,,,,,,
Kochi,2021,3B6B4,,,,,,,,
Kochi,2021,3B6B5,,,,,,,,
Kochi,2021,3C,,,,,,,,
Kochi,2021,3C1,,,,,,,,
Kochi,2021,3C2,,,,,,,,
Kochi,2021,3C3,,,,,,,,
Kochi,2021,3C4,,,,,,,,
Kochi,2021,3C5,,,,,,,,
Kochi,2021,3C6,,,,,,,,
Kochi,2021,3C7,,,,,,,,
Kochi,2021,3C8,,,,,,,,
Kochi,2021,3D,,,,,,,,
Kochi,2021,3D1,,,,,,,,
Kochi,2021,3D2,,,,,,,,
Kochi,2021,4A,,,,,,,,
Kochi,2021,4A1,,,,,,,,
Kochi,2021,4A2,,,,,,,,
Kochi,2021,4A3,,,,,,,,
Kochi,2021,4B,,,,,,,,
Kochi,2021,4C,,,,,,,,
Kochi,2021,4C1,,,,,,,,
Kochi,2021,4C2,,,,,,,,
Kochi,2021,4D,,,,,,,,
Kochi,2021,4D1,,,,,,,,
Kochi,2021,4D2,,,,,,,,
Kochi,2021,4E,,,,,,,,
Kochi,2021,5A,,,,,,,,
Kochi,2021,5A1,,,,,,,,
Kochi,2021,5A2,,,,,,,,
Kochi,2022,0,,,,,,,,
Kochi,2022,1,,,,,,,,
Kochi,2022,2,,,,,,,,
Kochi,2022,3,,,,,,,,
Kochi,2022,4,,,,,,,,
Kochi,2022,5,,,,,,,,
Kochi,2022,1A,Coal,,,,,,,
Kochi,2022,1A,Natural gas,,,,,,,
Kochi,2022,1A,Oil,,,,,,,
Kochi,2022,1A1,Coal,,,,,,,
Kochi,2022,1A1,Natural gas,,,,,,,
Kochi,2022,1A1,Oil,,,,,,,
Kochi,2022,1A1A,Coal,,,,,,,
Kochi,2022,1A1A,Natural gas,,,,,,,
Kochi,2022,1A1A,Oil,,,,,,,
Kochi,2022,1A1A1,Coal,,,,,,,
Kochi,2022,1A1A1,Natural gas,,,,,,,
Kochi,2022,1A1A1,Oil,,,,,,,
Kochi,2022,1A1A2,Coal,,,,,,,
Kochi,2022,1A1A2,Natural gas,,,,,,,
Kochi,2022,1A1A2,Oil,,,,,,,
Kochi,2022,1A1A3,Coal,,,,,,,
Kochi,2022,1A1A3,Natural gas,,,,,,,
Kochi,2022,1A1A3,Oil,,,,,,,
Kochi,2022,1A1B,Coal,,,,,,,
Kochi,2022,1A1B,Natural gas,,,,,,,
Kochi,2022,1A1B,Oil,,,,,,,
Kochi,2022,1A1C,Coal,,,,,,,
Kochi,2022,1A1C,Natural gas,,,,,,,
Kochi,2022,1A1C,Oil,,,,,,,
Kochi,2022,1A2,Coal,,,,,,,
Kochi,2022,1A2,Natural gas,,,,,,,
Kochi,2022,1A2,Oil,,,,,,,
Kochi,2022,1A2A,Coal,,,,,,,
Kochi,2022,1A2A,Natural gas,,,,,,,
Kochi,2022,1A2A,Oil,,,,,,,
Kochi,2022,1A2B,Coal,,,,,,,
Kochi,2022,1A2B,Natural gas,,,,,,,
Kochi,2022,1A2B,Oil,,,,,,,
Kochi,2022,1A2C,Coal,,,,,,,
Kochi,2022,1A2C,Natural gas,,,,,,,
Kochi,2022,1A2C,Oil,,,,,,,
Kochi,2022,1A2D,Coal,,,,,,,
Kochi,2022,1A2D,Natural gas,,,,,,,
Kochi,2022,1A2D,Oil,,,,,,,
Kochi,2022,1A2E,Coal,,,,,,,
Kochi,2022,1A2E,Natural gas,,,,,,,
Kochi,2022,1A2E,Oil,,,,,,,
Kochi,2022,1A2F,Coal,,,,,,,
Kochi,2022,1A2F,Natural gas,,,,,,,
Kochi,2022,1A2F,Oil,,,,,,,
Kochi,2022,1A2G,Coal,,,,,,,
Kochi,2022,1A2G,Natural gas,,,,,,,
Kochi,2022,1A2G,Oil,,,,,,,
Kochi,2022,1A2H,Coal,,,,,,,
Kochi,2022,1A2H,Natural gas,,,,,,,
Kochi,2022,1A2H,Oil,,,,,,,
Kochi,2022,1A2I,Coal,,,,,,,
Kochi,2022,1A2I,Natural gas,,,,,,,
Kochi,2022,1A2I,Oil,,,,,,,
Kochi,2022,1A2J,Coal,,,,,,,
Kochi,2022,1A2J,Natural gas,,,,,,,
Kochi,2022,1A2J,Oil,,,,,,,
Kochi,2022,1A2K,Coal,,,,,,,
Kochi,2022,1A2K,Natural gas,,,,,,,
Kochi,2022,1A2K,Oil,,,,,,,
Kochi,2022,1A2L,Coal,,,,,,,
Kochi,2022,1A2L,Natural gas,,,,,,,
Kochi,2022,1A2L,Oil,,,,,,,
Kochi,2022,1A2M,Coal,,,,,,,
Kochi,2022,1A2M,Natural gas,,,,,,,
Kochi,2022,1A2M,Oil,,,,,,,
Kochi,2022,1A3,Coal,,,,,,,
Kochi,2022,1A3,Natural gas,,,,,,,
Kochi,2022,1A3,Oil,,,,,,,
Kochi,2022,1A3A,Coal,,,,,,,
Kochi,2022,1A3A,Natural gas,,,,,,,
Kochi,2022,1A3A,Oil,,,,,,,
Kochi,2022,1A3A1,Coal,,,,,,,
Kochi,2022,1A3A1,Natural gas,,,,,,,
Kochi,2022,1A3A1,Oil,,,,,,,
Kochi,2022,1A3A2,Coal,,,,,,,
Kochi,2022,1A3A2,Natural gas,,,,,,,
Kochi,2022,1A3A2,Oil,,,,,,,
Kochi,2022,1A3B,Coal,,,,,,,
Kochi,2022,1A3B,Natural gas,,,,,,,
Kochi,2022,1A3B,Oil,,,,,,,
Kochi,2022,1A3C,Coal,,,,,,,
Kochi,2022,1A3C,Natural gas,,,,,,,
Kochi,2022,1A3C,Oil,,,,,,,
Kochi,2022,1A3D,Coal,,,,,,,
Kochi,2022,1A3D,Natural gas,,,,,,,
Kochi,2022,1A3D,Oil,,,,,,,
Kochi,2022,1A3D1,Coal,,,,,,,
Kochi,2022,1A3D1,Natural gas,,,,,,,
Kochi,2022,1A3D1,Oil,,,,,,,
Kochi,2022,1A3D2,Coal,,,,,,,
Kochi,2022,1A3D2,Natural gas,,,,,,,
Kochi,2022,1A3D2,Oil,,,,,,,
Kochi,2022,1A3E,Coal,,,,,,,
Kochi,2022,1A3E,Natural gas,,,,,,,
Kochi,2022,1A3E,Oil,,,,,,,
Kochi,2022,1A3E1,Coal,,,,,,,
Kochi,2022,1A3E1,Natural gas,,,,,,,
Kochi,2022,1A3E1,Oil,,,,,,,
Kochi,2022,1A4,Coal,,,,,,,
Kochi,2022,1A4,Natural gas,,,,,,,
Kochi,2022,1A4,Oil,,,,,,,
Kochi,2022,1A4A,Coal,,,,,,,
Kochi,2022,1A4A,Natural gas,,,,,,,
Kochi,2022,1A4A,Oil,,,,,,,
Kochi,2022,1A4B,Coal,,,,,,,
Kochi,2022,1A4B,Natural gas,,,,,,,
Kochi,2022,1A4B,Oil,,,,,,,
Kochi,2022,1A4C,Coal,,,,,,,
Kochi,2022,1A4C,Natural gas,,,,,,,
Kochi,2022,1A4C,Oil,,,,,,,
Kochi,2022,1A4C1,Coal,,,,,,,
Kochi,2022,1A4C1,Natural gas,,,,,,,
Kochi,2022,1A4C1,Oil,,,,,,,
Kochi,2022,1A4C2,Coal,,,,,,,
Kochi,2022,1A4C2,Natural gas,,,,,,,
Kochi,2022,1A4C2,Oil,,,,,,,
Kochi,2022,1A4C3,Coal,,,,,,,
Kochi,2022,1A4C3,Natural gas,,,,,,,
Kochi,2022,1A4C3,Oil,,,,,,,
Kochi,2022,1A5,Coal,,,,,,,
Kochi,2022,1A5,Natural gas,,,,,,,
Kochi,2022,1A5,Oil,,,,,,,
Kochi,2022,1A5A,Coal,,,,,,,
Kochi,2022,1A5A,Natural gas,,,,,,,
Kochi,2022,1A5A,Oil,,,,,,,
Kochi,2022,1A5B,Coal,,,,,,,
Kochi,2022,1A5B,Natural gas,,,,,,,
Kochi,2022,1A5B,Oil,,,,,,,
Kochi,2022,1A5C,Coal,,,,,,,
Kochi,2022,1A5C,Natural gas,,,,,,,
Kochi,2022,1A5C,Oil,,,,,,,
Kochi,2022,1B,,,,,,,,
Kochi,2022,1B1,,,,,,,,
Kochi,2022,1B1A,,,,,,,,
Kochi,2022,1B1A1,,,,,,,,
Kochi,2022,1B1A11,,,,,,,,
Kochi,2022,1B1A12,,,,,,,,
Kochi,2022,1B1A13,,,,,,,,
Kochi,2022,1B1A14,,,,,,,,
Kochi,2022,1B1A2,,,,,,,,
Kochi,2022,1B1A21,,,,,,,,
Kochi,2022,1B1A22,,,,,,,,
Kochi,2022,1B1B,,,,,,,,
Kochi,2022,1B2,,,,,,,,
Kochi,2022,1B2A,,,,,,,,
Kochi,2022,1B2A1,,,,,,,,
Kochi,2022,1B2A2,,,,,,,,
Kochi,2022,1B2A3,,,,,,,,
Kochi,2022,1B2A31,,,,,,,,
Kochi,2022,1B2A32,,,,,,,,
Kochi,2022,1B2A33,,,,,,,,
Kochi,2022,1B2A34,,,,,,,,
Kochi,2022,1B2A35,,,,,,,,
Kochi,2022,1B2A36,,,,,,,,
Kochi,2022,1B2B,,,,,,,,
Kochi,2022,1B2B1,,,,,,,,
Kochi,2022,1B2B2,,,,,,,,
Kochi,2022,1B2B3,,,,,,,,
Kochi,2022,1B2B31,,,,,,,,
Kochi,2022,1B2B32,,,,,,,,
Kochi,2022,1B2B33,,,,,,,,
Kochi,2022,1B2B34,,,,,,,,
Kochi,2022,1B2B35,,,,,,,,
Kochi,2022,1B2B36,,,,,,,,
Kochi,2022,1B3,,,,,,,,
Kochi,2022,1C,,,,,,,,
Kochi,2022,1C1,,,,,,,,
Kochi,2022,1C1A,,,,,,,,
Kochi,2022,1C1B,,,,,,,,
Kochi,2022,1C1C,,,,,,,,
Kochi,2022,1C2,,,,,,,,
Kochi,2022,1C2A,,,,,,,,
Kochi,2022,1C2B,,,,,,,,
Kochi,2022,1C3,,,,,,,,
Kochi,2022,2A,,,,,,,,
Kochi,2022,2A1,,,,,,,,
Kochi,2022,2A2,,,,,,,,
Kochi,2022,2A3,,,,,,,,
Kochi,2022,2A4,,,,,,,,
Kochi,2022,2A4A,,,,,,,,
Kochi,2022,2A4B,,,,,,,,
Kochi,2022,2A4C,,,,,,,,
Kochi,2022,2A4D,,,,,,,,
Kochi,2022,2B,,,,,,,,
Kochi,2022,2B1,,,,,,,,
Kochi,2022,2B10,,,,,,,,
Kochi,2022,2B2,,,,,,,,
Kochi,2022,2B3,,,,,,,,
Kochi,2022,2B4,,,,,,,,
Kochi,2022,2B5,,,,,,,,
Kochi,2022,2B6,,,,,,,,
Kochi,2022,2B7,,,,,,,,
Kochi,2022,2B8,,,,,,,,
Kochi,2022,2B8A,,,,,,,,
Kochi,2022,2B8B,,,,,,,,
Kochi,2022,2B8C,,,,,,,,
Kochi,2022,2B8D,,,,,,,,
Kochi,2022,2B8E,,,,,,,,
Kochi,2022,2B8F,,,,,,,,
Kochi,2022,2B9,,,,,,,,
Kochi,2022,2B9A,,,,,,,,
Kochi,2022,2B9B,,,,,,,,
Kochi,2022,2C,,,,,,,,
Kochi,2022,2C1,,,,,,,,
Kochi,2022,2C2,,,,,,,,
Kochi,2022,2C3,,,,,,,,
Kochi,2022,2C4,,,,,,,,
Kochi,2022,2C5,,,,,,,,
Kochi,2022,2C6,,,,,,,,
Kochi,2022,2C7,,,,,,,,
Kochi,2022,2D,,,,,,,,
Kochi,2022,2D1,,,,,,,,
Kochi,2022,2D2,,,,,,,,
Kochi,2022,2D3,,,,,,,,
Kochi,2022,2D4,,,,,,,,
Kochi,2022,2E,,,,,,,,
Kochi,2022,2E1,,,,,,,,
Kochi,2022,2E2,,,,,,,,
Kochi,2022,2E3,,,,,,,,
Kochi,2022,2E4,,,,,,,,
Kochi,2022,2E5,,,,,,,,
Kochi,2022,2F,,,,,,,,
Kochi,2022,2F1,,,,,,,,
Kochi,2022,2F2,,,,,,,,
Kochi,2022,2F3,,,,,,,,
Kochi,2022,2F4,,,,,,,,
Kochi,2022,2F5,,,,,,,,
Kochi,2022,2F6,,,,,,,,
Kochi,2022,2G,,,,,,,,
Kochi,2022,2G1,,,,,,,,
Kochi,2022,2G2,,,,,,,,
Kochi,2022,2G3,,,,,,,,
Kochi,2022,2G4,,,,,,,,
Kochi,2022,2H,,,,,,,,
Kochi,2022,2H1,,,,,,,,
Kochi,2022,2H2,,,,,,,,
Kochi,2022,2H3,,,,,,,,
Kochi,2022,3A,,,,,,,,
Kochi,2022,3A1,,,,,,,,
Kochi,2022,3A2,,,,,,,,
Kochi,2022,3B,,,,,,,,
Kochi,2022,3B1,,,,,,,,
Kochi,2022,3B1A,,,,,,,,
Kochi,2022,3B1B,,,,,,,,
Kochi,2022,3B2,,,,,,,,
Kochi,2022,3B2A,,,,,,,,
Kochi,2022,3B2B,,,,,,,,
Kochi,2022,3B3,,,,,,,,
Kochi,2022,3B3A,,,,,,,,
Kochi,2022,3B3B,,,,,,,,
Kochi,2022,3B4,,,,,,,,
Kochi,2022,3B4A,,,,,,,,
Kochi,2022,3B4B,,,,,,,,
Kochi,2022,3B5,,,,,,,,
Kochi,2022,3B5A,,,,,,,,
Kochi,2022,3B5B,,,,,,,,
Kochi,2022,3B6,,,,,,,,
Kochi,2022,3B6A,,,,,,,,
Kochi,2022,3B6B,,,,,,,,
Kochi,2022,3B6B1,,,,,,,,
Kochi,2022,3B6B2,,,,,,,,
Kochi,2022,3B6B3,,,,,,,,
Kochi,2022,3B6B4,,,,,,,,
Kochi,2022,3B6B5,,,,,,,,
Kochi,2022,3C,,,,,,,,
Kochi,2022,3C1,,,,,,,,
Kochi,2022,3C2,,,,,,,,
Kochi,2022,3C3,,,,,,,,
Kochi,2022,3C4,,,,,,,,
Kochi,2022,3C5,,,,,,,,
Kochi,2022,3C6,,,,,,,,
Kochi,2022,3C7,,,,,,,,
Kochi,2022,3C8,,,,,,,,
Kochi,2022,3D,,,,,,,,
Kochi,2022,3D1,,,,,,,,
Kochi,2022,3D2,,,,,,,,
Kochi,2022,4A,,,,,,,,
Kochi,2022,4A1,,,,,,,,
Kochi,2022,4A2,,,,,,,,
Kochi,2022,4A3,,,,,,,,
Kochi,2022,4B,,,,,,,,
Kochi,2022,4C,,,,,,,,
Kochi,2022,4C1,,,,,,,,
Kochi,2022,4C2,,,,,,,,
Kochi,2022,4D,,,,,,,,
Kochi,2022,4D1,,,,,,,,
Kochi,2022,4D2,,,,,,,,
Kochi,2022,4E,,,,,,,,
Kochi,2022,5A,,,,,,,,
Kochi,2022,5A1,,,,,,,,
Kochi,2022,5A2,,,,,,,,
Kochi,2023,0,,,,,,,,
Kochi,2023,1,,,,,,,,
Kochi,2023,2,,,,,,,,
Kochi,2023,3,,,,,,,,
Kochi,2023,4,,,,,,,,
Kochi,2023,5,,,,,,,,
Kochi,2023,1A,Coal,,,,,,,
Kochi,2023,1A,Natural gas,,,,,,,
Kochi,2023,1A,Oil,,,,,,,
Kochi,2023,1A1,Coal,,,,,,,
Kochi,2023,1A1,Natural gas,,,,,,,
Kochi,2023,1A1,Oil,,,,,,,
Kochi,2023,1A1A,Coal,,,,,,,
Kochi,2023,1A1A,Natural gas,,,,,,,
Kochi,2023,1A1A,Oil,,,,,,,
Kochi,2023,1A1A1,Coal,,,,,,,
Kochi,2023,1A1A1,Natural gas,,,,,,,
Kochi,2023,1A1A1,Oil,,,,,,,
Kochi,2023,1A1A2,Coal,,,,,,,
Kochi,2023,1A1A2,Natural gas,,,,,,,
Kochi,2023,1A1A2,Oil,,,,,,,
Kochi,2023,1A1A3,Coal,,,,,,,
Kochi,2023,1A1A3,Natural gas,,,,,,,
Kochi,2023,1A1A3,Oil,,,,,,,
Kochi,2023,1A1B,Coal,,,,,,,
Kochi,2023,1A1B,Natural gas,,,,,,,
Kochi,2023,1A1B,Oil,,,,,,,
Kochi,2023,1A1C,Coal,,,,,,,
Kochi,2023,1A1C,Natural gas,,,,,,,
Kochi,2023,1A1C,Oil,,,,,,,
Kochi,2023,1A2,Coal,,,,,,,
Kochi,2023,1A2,Natural gas,,,,,,,
Kochi,2023,1A2,Oil,,,,,,,
Kochi,2023,1A2A,Coal,,,,,,,
Kochi,2023,1A2A,Natural gas,,,,,,,
Kochi,2023,1A2A,Oil,,,,,,,
Kochi,2023,1A2B,Coal,,,,,,,
Kochi,2023,1A2B,Natural gas,,,,,,,
Kochi,2023,1A2B,Oil,,,,,,,
Kochi,2023,1A2C,Coal,,,,,,,
Kochi,2023,1A2C,Natural gas,,,,,,,
Kochi,2023,1A2C,Oil,,,,,,,
Kochi,2023,1A2D,Coal,,,,,,,
Kochi,2023,1A2D,Natural gas,,,,,,,
Kochi,2023,1A2D,Oil,,,,,,,
Kochi,2023,1A2E,Coal,,,,,,,
Kochi,2023,1A2E,Natural gas,,,,,,,
Kochi,2023,1A2E,Oil,,,,,,,
Kochi,2023,1A2F,Coal,,,,,,,
Kochi,2023,1A2F,Natural gas,,,,,,,
Kochi,2023,1A2F,Oil,,,,,,,
Kochi,2023,1A2G,Coal,,,,,,,
Kochi,2023,1A2G,Natural gas,,,,,,,
Kochi,2023,1A2G,Oil,,,,,,,
Kochi,2023,1A2H,Coal,,,,,,,
Kochi,2023,1A2H,Natural gas,,,,,,,
Kochi,2023,1A2H,Oil,,,,,,,
Kochi,2023,1A2I,Coal,,,,,,,
Kochi,2023,1A2I,Natural gas,,,,,,,
Kochi,2023,1A2I,Oil,,,,,,,
Kochi,2023,1A2J,Coal,,,,,,,
Kochi,2023,1A2J,Natural gas,,,,,,,
Kochi,2023,1A2J,Oil,,,,,,,
Kochi,2023,1A2K,Coal,,,,,,,
Kochi,2023,1A2K,Natural gas,,,,,,,
Kochi,2023,1A2K,Oil,,,,,,,
Kochi,2023,1A2L,Coal,,,,,,,
Kochi,2023,1A2L,Natural gas,,,,,,,
Kochi,2023,1A2L,Oil,,,,,,,
Kochi,2023,1A2M,Coal,,,,,,,
Kochi,2023,1A2M,Natural gas,,,,,,,
Kochi,2023,1A2M,Oil,,,,,,,
Kochi,2023,1A3,Coal,,,,,,,
Kochi,2023,1A3,Natural gas,,,,,,,
Kochi,2023,1A3,Oil,,,,,,,
Kochi,2023,1A3A,Coal,,,,,,,
Kochi,2023,1A3A,Natural gas,,,,,,,
Kochi,2023,1A3A,Oil,,,,,,,
Kochi,2023,1A3A1,Coal,,,,,,,
Kochi,2023,1A3A1,Natural gas,,,,,,,
Kochi,2023,1A3A1,Oil,,,,,,,
Kochi,2023,1A3A2,Coal,,,,,,,
Kochi,2023,1A3A2,Natural gas,,,,,,,
Kochi,2023,1A3A2,Oil,,,,,,,
Kochi,2023,1A3B,Coal,,,,,,,
Kochi,2023,1A3B,Natural gas,,,,,,,
Kochi,2023,1A3B,Oil,,,,,,,
Kochi,2023,1A3C,Coal,,,,,,,
Kochi,2023,1A3C,Natural gas,,,,,,,
Kochi,2023,1A3C,Oil,,,,,,,
Kochi,2023,1A3D,Coal,,,,,,,
Kochi,2023,1A3D,Natural gas,,,,,,,
Kochi,2023,1A3D,Oil,,,,,,,
Kochi,2023,1A3D1,Coal,,,,,,,
Kochi,2023,1A3D1,Natural gas,,,,,,,
Kochi,2023,1A3D1,Oil,,,,,,,
Kochi,2023,1A3D2,Coal,,,,,,,
Kochi,2023,1A3D2,Natural gas,,,,,,,
Kochi,2023,1A3D2,Oil,,,,,,,
Kochi,2023,1A3E,Coal,,,,,,,
Kochi,2023,1A3E,Natural gas,,,,,,,
Kochi,2023,1A3E,Oil,,,,,,,
Kochi,2023,1A3E1,Coal,,,,,,,
Kochi,2023,1A3E1,Natural gas,,,,,,,
Kochi,2023,1A3E1,Oil,,,,,,,
Kochi,2023,1A4,Coal,,,,,,,
Kochi,2023,1A4,Natural gas,,,,,,,
